decision_id	condition	stability_region	dominant_state	source	term_id	term_description	adjusted_p	enrichment_measure	historical_interpretation	current_evidence_note
PROFILE_003	UV	Highly Stable	up	KEGG	K15901	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K17277	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K17478	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K17813	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K17814	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K18826	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K20723	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K21414	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K21878	unavailable in frozen authority	0.024999226030154	125.929824561403	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K01166	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K01540	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K01893	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K02151	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K03264	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K03942	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K05095	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K05761	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K05768	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K08017	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K10368	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K11843	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K12040	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K14016	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K14722	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K14995	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K20111	unavailable in frozen authority	0.0305611714569169	62.9649122807017	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K00002	unavailable in frozen authority	0.035248731401159	41.9766081871345	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K01014	unavailable in frozen authority	0.035248731401159	41.9766081871345	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K02520	unavailable in frozen authority	0.035248731401159	41.9766081871345	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
